index,train_loss,train_acc,train_precision,train_recall,train_f1-score,val_loss,val_acc,val_precision,val_recall,val_f1-score
64,0.5336741255275135,90.0862045288086,90.89703909978265,89.9085523726672,90.09931152322407,0.5451635534946735,90.38461303710938,91.7965367965368,90.45454545454545,90.28466483011938
65,0.5279205658569418,90.0862045288086,91.09022556390977,90.04329004329004,90.25931306986325,0.410646630021242,90.38461303710938,92.55411255411256,90.9090909090909,90.7208448117539
66,0.5344036532373264,87.5,88.51447849471566,87.67020857929948,87.79740727972185,0.4445275297531715,94.23076629638672,95.12987012987014,94.54545454545455,94.15584415584416
67,0.5362575747843447,87.06896209716797,88.0000306426719,87.00511609602519,86.72638577276246,0.42151595881352055,94.23076629638672,95.5844155844156,94.54545454545455,94.64646464646465
68,0.611538585018495,84.9137954711914,85.56164501481315,85.01512044574245,85.00309005398135,0.5066616346056645,86.53845977783203,89.52380952380953,87.27272727272727,85.550308277581
69,0.6479057559165461,86.63793182373047,87.2652498017774,86.8595041322314,86.80164011485375,0.5037201339235673,86.53845977783203,88.31168831168831,86.81818181818181,86.22655122655122
70,0.5046417683619877,87.9310302734375,88.43870666005054,88.04210940574576,88.14546812850595,0.3918467335976087,90.38461303710938,91.06060606060606,90.9090909090909,90.67033976124885
71,0.48887006887074175,91.37931060791016,91.79729552051167,91.57024793388429,91.4750158783239,0.4613521523200549,90.38461303710938,92.80303030303031,90.45454545454545,90.76252030797485
72,0.5326319741534775,90.94827270507812,91.39971525800402,90.93073593073593,91.02993741780975,0.4581071413480319,94.23076629638672,95.15151515151516,94.54545454545455,94.50872359963269
73,0.5843981252662067,87.5,88.17024895452188,87.55017709563164,87.69593037098288,0.4533823224214407,92.30769348144531,93.76623376623378,91.51515151515152,92.02020202020202
74,0.5612798136626852,87.5,88.29929506963,87.58559622195986,87.68882295964232,0.4104156115880379,96.15384674072266,96.96969696969698,96.36363636363636,96.3269054178145
75,0.47697553012905447,90.51724243164062,90.76688414016944,90.58638331365604,90.40670121944345,0.47782138219246495,88.46153259277344,90.15151515151516,89.0909090909091,87.8381214744851
76,0.5480232195093714,90.0862045288086,90.74618364092048,89.97742289608318,89.97810503241492,0.3584724676150542,96.15384674072266,96.96969696969698,96.36363636363636,96.3269054178145
77,0.5266142767565004,90.0862045288086,90.78402328896401,90.11485324882453,89.8768721981995,0.4806539083902652,90.38461303710938,91.06060606060606,90.9090909090909,89.92719401810311
78,0.5701414089778374,87.06896209716797,87.49799849966274,87.20188902007084,87.28024726838733,0.466624446786367,92.30769348144531,93.61471861471863,92.27272727272727,92.1028466483012
79,0.4814118213694671,90.94827270507812,91.33122061351726,90.96946912736388,90.9653005765884,0.5061821192502975,84.6153793334961,87.25108225108225,83.03030303030303,82.33700642791551
80,0.5980529127449825,85.77586364746094,86.34827426693455,85.90028790985728,85.85783018453255,0.44340154643242174,94.23076629638672,95.15151515151516,94.54545454545455,94.50872359963269
81,0.5078547738235573,90.94827270507812,91.2918142463597,91.15868182853829,91.06840526557188,0.43988865384688747,94.23076629638672,95.88744588744589,94.54545454545455,94.37557392102848
82,0.6218979189108158,85.3448257446289,86.1375231972798,85.44273907910271,85.38908802670491,0.44713936746120453,92.30769348144531,93.31168831168833,92.72727272727273,92.62626262626262
83,0.5369129207884443,87.5,87.64146982620044,87.51672569854388,87.40747928864172,0.4715861678123474,92.30769348144531,93.33333333333334,91.51515151515152,91.68044077134986
84,0.5785071783024689,90.0862045288086,90.52699496375386,90.09548665051058,90.14447505117603,0.5101972153553596,92.30769348144531,93.33333333333334,92.72727272727273,92.69054178145088
85,0.5494213492192072,89.22413635253906,89.75506048628579,89.15822614387208,89.2200998437785,0.4320679180897199,94.23076629638672,95.45454545454545,94.0909090909091,94.20175783812147
86,0.4952762458344986,89.6551742553711,90.09138447249535,89.79535615899252,89.72277276580647,0.45884721324994016,88.46153259277344,90.58441558441558,89.0909090909091,88.26446280991736
87,0.5890027210116386,85.3448257446289,85.60638090615207,85.37583628492719,85.31720037168287,0.5512395489674348,94.23076629638672,94.3939393939394,94.54545454545455,94.03646858192313
88,0.5415007728954842,88.36206817626953,88.86577565004859,88.44880797033908,88.45060800893839,0.41060500878554124,98.07691955566406,98.4848484848485,98.18181818181819,98.16345270890724
89,0.5046929398487354,90.0862045288086,91.23961538773273,90.10822510822511,90.33913474355903,0.5383691340684891,92.30769348144531,93.63636363636364,92.72727272727273,92.25436179981635
90,0.6215021101565197,83.62068939208984,84.46138477707024,83.71900826446281,83.64392351088581,0.4965809274178285,86.53845977783203,89.77272727272727,87.27272727272727,86.92413646959102
91,0.4875069597157939,90.51724243164062,90.62132063900317,90.60606060606061,90.54926349826572,0.3419778450177266,98.07691955566406,98.4848484848485,98.18181818181819,98.16345270890724
92,0.5531785742476069,89.6551742553711,90.13975126415318,89.79276704157085,89.82168846046221,0.4570968345953868,96.15384674072266,96.66666666666669,96.36363636363636,96.34527089072543
93,0.5312940776348114,88.79309844970703,89.58222242588792,88.8724911452184,88.78892209508267,0.3933378251699301,90.38461303710938,92.85714285714286,90.45454545454545,90.59753377935195
94,0.5321222333044842,89.6551742553711,90.67631899647711,89.76915429068539,89.96147950767703,0.4190926654980733,94.23076629638672,94.6969696969697,94.0909090909091,94.05417814508723
95,0.5260343504106176,89.6551742553711,90.12304311503397,89.6514012303486,89.73610204266457,0.4168830147156349,92.30769348144531,93.76623376623378,92.72727272727273,92.37373737373737
96,0.5995786272246262,87.9310302734375,88.65943454876262,87.93781975600156,88.06270007579701,0.42658674029203564,96.15384674072266,96.96969696969698,96.36363636363636,96.07438016528926
97,0.5053895219903568,89.6551742553711,90.13619889113961,89.79338842975207,89.56839166837621,0.42196196948106474,92.30769348144531,93.76623376623378,92.72727272727273,92.62626262626263
98,0.464163588809556,92.67240905761719,93.01350684541865,92.6741440377804,92.66413900302418,0.39219174362145937,90.38461303710938,92.55411255411255,90.9090909090909,89.90554899645808
99,0.5907100084526785,88.36206817626953,88.56632988627995,88.57277491248783,88.41925291881284,0.36967540360414064,92.30769348144531,94.37229437229438,92.27272727272727,92.25042634133543
100,0.535551121394182,89.6551742553711,89.73015092528303,89.547422274695,89.52286935419576,0.5049306245950552,86.53845977783203,88.16017316017316,85.9090909090909,84.44050898596353
